167,800,0,0,1
168,800,0,0,1
169,800,0,0,1
170,800,0,0,1
171,800,0,0,1
172,800,0,0,1
173,800,0,0,1
174,800,0,0,1
175,800,0,0,1
176,800,0,0,1
177,800,0,0,1
178,800,0,0,1
179,800,0,0,1
180,800,0,0,1
181,800,0,0,1
182,800,0,0,1
183,800,0,0,1
184,800,0,0,1
185,800,0,0,1
186,800,0,0,1
187,800,0,0,1
188,800,0,0,1
189,800,0,0,1
190,800,0,0,1
191,800,0,0,1
192,800,0,0,1
193,800,0,0,1
194,800,0,0,1
195,800,0,0,1
196,800,0,0,1
197,800,0,0,1
198,800,0,0,1
199,800,0,0,1
200,800,0,0,1
201,800,0,0,1
202,800,0,0,1
203,800,0,0,1
204,800,0,0,1
205,800,0,0,1
206,800,0,0,1
207,800,0,0,1
208,800,0,0,1
209,800,0,0,1
210,800,0,0,1
211,800,0,0,1
212,800,0,0,1
213,800,0,0,1
214,800,0,0,1
215,800,0,0,1
216,800,0,0,1
217,800,0,0,1
218,800,0,0,1
219,800,0,0,1
220,800,0,0,1
221,800,0,0,1
222,800,0,0,1
223,800,0,0,1
224,800,0,0,1
225,800,0,0,1
226,800,0,0,1
227,800,0,0,1
228,800,0,0,1
229,800,0,0,1
230,800,0,0,1
231,800,0,0,1
232,800,0,0,1
233,800,0,0,1
234,800,0,0,1
235,800,0,0,1
236,800,0,0,1
237,800,0,0,1
238,800,0,0,1
239,800,0,0,1
240,800,0,0,1
241,800,0,0,1
242,800,0,0,1
243,800,0,0,1
244,800,0,0,1
245,800,0,0,1
246,800,0,0,1
247,800,0,0,1
248,800,0,0,1
249,800,0,0,1
250,800,0,0,1
251,800,0,0,1
252,800,0,0,1
253,800,0,0,1
254,800,0,0,1
255,800,0,0,1
256,800,0,0,1
257,800,0,0,1
258,800,0,0,1
259,800,0,0,1
260,800,0,0,1
261,800,0,0,1
262,800,0,0,1
263,800,0,0,1
264,800,0,0,1
265,800,0,0,1
266,800,0,0,1
267,800,0,0,1
268,800,0,0,1
269,800,0,0,1
270,800,0,0,1
271,800,0,0,1
272,800,0,0,1
273,800,0,0,1
274,800,0,0,1
275,800,0,0,1
276,800,0,0,1
277,800,0,0,1
278,800,0,0,1
279,800,0,0,1
280,800,0,0,1
281,800,0,0,1
282,800,0,0,1
283,800,0,0,1
284,800,0,0,1
285,800,0,0,1
286,800,0,0,1
287,800,0,0,1
288,800,0,0,1
289,800,0,0,1
290,800,0,0,1
291,800,0,0,1
292,800,0,0,1
293,800,0,0,1
294,800,0,0,1
295,800,0,0,1
296,800,0,0,1
297,800,0,0,1
298,800,0,0,1
299,800,0,0,1
300,800,0,0,1
301,800,0,0,1
302,800,0,0,1
303,800,0,0,1
304,800,0,0,1
305,800,0,0,1
306,800,0,0,1
307,800,0,0,1
308,800,0,0,1
309,800,0,0,1
310,800,0,0,1
311,800,0,0,1
312,800,0,0,1
313,800,0,0,1
314,800,0,0,1
315,800,0,0,1
316,800,0,0,1
317,800,0,0,1
318,800,0,0,1
319,800,0,0,1
320,800,0,0,1
321,800,0,0,1
322,800,0,0,1
323,800,0,0,1
324,800,0,0,1
325,800,0,0,1
326,800,0,0,1
327,800,0,0,1
328,800,0,0,1
329,800,0,0,1
330,800,0,0,1
331,800,0,0,1
332,800,0,0,1
333,800,0,0,1
334,800,0,0,1
335,800,0,0,1
336,800,0,0,1
337,800,0,0,1
338,800,0,0,1
339,800,0,0,1
340,800,0,0,1
341,800,0,0,1
342,800,0,0,1
343,800,0,0,1
344,800,0,0,1
345,800,0,0,1
346,800,0,0,1
347,800,0,0,1
348,800,0,0,1
349,800,0,0,1
350,800,0,0,1
351,800,0,0,1
352,800,0,0,1
353,800,0,0,1
354,800,0,0,1
355,800,0,0,1
356,800,0,0,1
357,800,0,0,1
358,800,0,0,1
359,800,0,0,1
360,800,0,0,1
361,800,0,0,1
362,800,0,0,1
363,800,0,0,1
364,800,0,0,1
365,800,0,0,1
366,800,0,0,1
367,800,0,0,1
368,800,0,0,1
369,800,0,0,1
370,800,0,0,1
371,800,0,0,1
372,800,0,0,1
373,800,0,0,1
374,800,0,0,1
375,800,0,0,1
376,800,0,0,1
377,800,0,0,1
378,800,0,0,1
379,800,0,0,1
380,800,0,0,1
381,800,0,0,1
382,800,0,0,1
383,800,0,0,1
384,800,0,0,1
385,800,0,0,1
386,800,0,0,1
387,800,0,0,1
388,800,0,0,1
389,800,0,0,1
390,800,0,0,1
391,800,0,0,1
392,800,0,0,1
393,800,0,0,1
394,800,0,0,1
395,800,0,0,1
396,800,0,0,1
397,800,0,0,1
398,800,0,0,1
399,800,0,0,1
400,800,0,0,1
401,800,0,0,1
402,800,0,0,1
403,800,0,0,1
404,800,0,0,1
405,800,0,0,1
406,800,0,0,1
407,800,0,0,1
408,800,0,0,1
409,800,0,0,1
410,800,0,0,1
411,800,0,0,1
412,800,0,0,1
413,800,0,0,1
414,800,0,0,1
415,800,0,0,1
416,800,0,0,1
417,800,0,0,1
418,800,0,0,1
419,800,0,0,1
420,800,0,0,1
421,800,0,0,1
422,800,0,0,1
423,800,0,0,1
424,800,0,0,1
425,800,0,0,1
426,800,0,0,1
427,800,0,0,1
428,800,0,0,1
429,800,0,0,1
430,800,0,0,1
431,800,0,0,1
432,800,0,0,1
433,800,0,0,1
434,800,0,0,1
435,800,0,0,1
436,800,0,0,1
437,800,0,0,1
438,800,0,0,1
439,800,0,0,1
440,800,0,0,1
441,800,0,0,1
442,800,0,0,1
443,800,0,0,1
444,800,0,0,1
445,800,0,0,1
446,800,0,0,1
447,800,0,0,1
448,800,0,0,1
449,800,0,0,1
450,800,0,0,1
451,800,0,0,1
452,800,0,0,1
453,800,0,0,1
454,800,0,0,1
455,800,0,0,1
456,800,0,0,1
457,800,0,0,1
458,800,0,0,1
459,800,0,0,1
460,800,0,0,1
461,800,0,0,1
462,800,0,0,1
463,800,0,0,1
464,800,0,0,1
465,800,0,0,1
466,800,0,0,1
467,800,0,0,1
468,800,0,0,1
469,800,0,0,1
470,800,0,0,1
471,800,0,0,1
472,800,0,0,1
473,800,0,0,1
474,800,0,0,1
475,800,0,0,1
476,800,0,0,1
477,800,0,0,1
478,800,0,0,1
479,800,0,0,1
480,800,0,0,1
481,800,0,0,1
482,800,0,0,1
483,800,0,0,1
484,800,0,0,1
485,800,0,0,1
486,800,0,0,1
487,800,0,0,1
488,800,0,0,1
489,800,0,0,1
490,800,0,0,1
491,800,0,0,1
492,800,0,0,1
493,800,0,0,1
494,800,0,0,1
495,800,0,0,1
496,800,0,0,1
497,800,0,0,1
498,800,0,0,1
499,800,0,0,1
500,800,0,0,1
501,800,0,0,1
502,800,0,0,1
503,800,0,0,1
504,800,0,0,1
505,800,0,0,1
506,800,0,0,1
507,800,0,0,1
508,800,0,0,1
509,800,0,0,1
510,800,0,0,1
511,800,0,0,1
512,800,0,0,1
513,800,0,0,1
514,800,0,0,1
515,800,0,0,1
516,800,0,0,1
517,800,0,0,1
518,800,0,0,1
519,800,0,0,1
520,800,0,0,1
521,800,0,0,1
522,800,0,0,1
523,800,0,0,1
524,800,0,0,1
525,800,0,0,1
526,800,0,0,1
527,800,0,0,1
528,800,0,0,1
529,800,0,0,1
530,800,0,0,1
531,800,0,0,1
532,800,0,0,1
533,800,0,0,1
534,800,0,0,1
535,800,0,0,1
536,800,0,0,1
537,800,0,0,1
538,800,0,0,1
539,800,0,0,1
540,800,0,0,1
541,800,0,0,1
542,800,0,0,1
543,800,0,0,1
544,800,0,0,1
545,800,0,0,1
546,800,0,0,1
547,800,0,0,1
548,800,0,0,1
549,800,0,0,1
550,800,0,0,1
551,800,0,0,1
552,800,0,0,1
553,800,0,0,1
554,800,0,0,1
555,800,0,0,1
556,800,0,0,1
557,800,0,0,1
558,800,0,0,1
559,800,0,0,1
560,800,0,0,1
561,800,0,0,1
562,800,0,0,1
563,800,0,0,1
564,800,0,0,1
565,800,0,0,1
566,800,0,0,1
567,800,0,0,1
